,Parcel ID,Land Use,Property City,Sale Date,Sale Price,Sold As Vacant,Multiple Parcels Involved in Sale,City,State,Acreage,Neighborhood,Land Value,Building Value,Total Value,Finished Area,Foundation Type,Year Built,Exterior Wall,Grade,Bedrooms,Full Bath,Half Bath
924,171 03 0B 084.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-07,265000,No,No,,,,,,,,,,,,,,,
925,171 03 0B 245.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-14,175000,No,No,,,,,,,,,,,,,,,
926,171 04 0 007.00,SINGLE FAMILY,BRENTWOOD,2013-03-27,318150,No,No,BRENTWOOD,TN,1.1,4027.0,68200.0,286900.0,355100.0,2936.0,FULL BSMT,1978.0,BRICK,B   ,4.0,2.0,0.0
927,171 04 0A 034.00,SINGLE FAMILY,BRENTWOOD,2013-03-13,309000,No,No,,,,,,,,,,,,,,,
928,171 07 0 031.00,SINGLE FAMILY,BRENTWOOD,2013-03-01,306250,No,No,BRENTWOOD,TN,1.1,4027.0,68200.0,205300.0,273500.0,1960.0,CRAWL,1976.0,BRICK,B   ,3.0,2.0,0.0
929,172 03 0B 059.00,SINGLE FAMILY,NASHVILLE,2013-03-20,148000,No,No,,,,,,,,,,,,,,,
930,172 04 0A 037.00,SINGLE FAMILY,NASHVILLE,2013-03-05,220000,No,No,,,,,,,,,,,,,,,
931,172 05 0B 111.00,SINGLE FAMILY,BRENTWOOD,2013-03-28,329000,No,No,,,,,,,,,,,,,,,
932,172 08 0 012.00,SINGLE FAMILY,NASHVILLE,2013-03-04,164500,No,No,NASHVILLE,TN,0.63,4079.0,30000.0,130200.0,160200.0,2012.5,FULL BSMT,1968.0,BRICK,C   ,3.0,1.0,0.0
933,172 08 0B 010.00,SINGLE FAMILY,NASHVILLE,2013-03-01,197000,No,No,,,,,,,,,,,,,,,
934,172 09 0A 178.00,SINGLE FAMILY,BRENTWOOD,2013-03-01,322000,No,No,,,,,,,,,,,,,,,
935,172 12 0A 019.00,SINGLE FAMILY,NASHVILLE,2013-03-11,166000,No,No,,,,,,,,,,,,,,,
936,172 12 0D 486.00,SINGLE FAMILY,NASHVILLE,2013-03-12,177000,No,No,,,,,,,,,,,,,,,
937,172 14 0B 075.00,SINGLE FAMILY,NASHVILLE,2013-03-21,362500,No,No,,,,,,,,,,,,,,,
938,172 14 0B 097.00,SINGLE FAMILY,NASHVILLE,2013-03-22,340000,No,No,,,,,,,,,,,,,,,
939,172 15 0A 005.00,SINGLE FAMILY,NASHVILLE,2013-03-25,220000,No,No,,,,,,,,,,,,,,,
940,173 05 0A 014.00,RESIDENTIAL CONDO,ANTIOCH,2013-03-28,118000,No,No,,,,,,,,,,,,,,,
941,173 05 0A 054.00,RESIDENTIAL CONDO,ANTIOCH,2013-03-22,117500,No,No,,,,,,,,,,,,,,,
942,173 09 0A 113.00,SINGLE FAMILY,NASHVILLE,2013-03-14,160000,No,No,,,,,,,,,,,,,,,
943,173 09 0A 294.00,SINGLE FAMILY,NASHVILLE,2013-03-08,205000,No,No,,,,,,,,,,,,,,,
944,173 09 0A 687.00,SINGLE FAMILY,NASHVILLE,2013-03-08,162000,No,No,,,,,,,,,,,,,,,
945,173 09 0B 169.00,VACANT RES LAND,ANTIOCH,2013-03-19,40000,No,No,,,,,,,,,,,,,,,
946,173 09 0B 182.00,VACANT RES LAND,NASHVILLE,2013-03-29,45000,No,No,,,,,,,,,,,,,,,
947,173 10 0A 123.00,SINGLE FAMILY,ANTIOCH,2013-03-21,231900,No,No,,,,,,,,,,,,,,,
948,173 10 0A 125.00,SINGLE FAMILY,ANTIOCH,2013-03-20,232900,No,No,,,,,,,,,,,,,,,
949,174 11 0B 007.00,SINGLE FAMILY,ANTIOCH,2013-03-08,140390,No,No,,,,,,,,,,,,,,,
950,174 11 0B 009.00,SINGLE FAMILY,ANTIOCH,2013-03-13,158310,No,No,,,,,,,,,,,,,,,
951,180 04 0B 072.00,SINGLE FAMILY,NASHVILLE,2013-03-14,289900,No,No,,,,,,,,,,,,,,,
952,180 04 0B 099.00,SINGLE FAMILY,NASHVILLE,2013-03-01,265000,No,No,,,,,,,,,,,,,,,
953,180 04 0B 120.00,SINGLE FAMILY,NASHVILLE,2013-03-11,310000,No,No,,,,,,,,,,,,,,,
954,181 01 0A 204.00,SINGLE FAMILY,NASHVILLE,2013-03-27,242000,No,No,,,,,,,,,,,,,,,
955,181 01 0B 181.00,VACANT RES LAND,NASHVILLE,2013-03-29,45000,No,No,,,,,,,,,,,,,,,
956,181 01 0B 182.00,VACANT RES LAND,NASHVILLE,2013-03-12,45000,No,No,,,,,,,,,,,,,,,
957,181 01 0B 254.00,SINGLE FAMILY,NASHVILLE,2013-03-20,214900,No,No,,,,,,,,,,,,,,,
958,181 03 0A 046.00,SINGLE FAMILY,ANTIOCH,2013-03-15,163000,No,No,,,,,,,,,,,,,,,
959,181 03 0A 067.00,SINGLE FAMILY,ANTIOCH,2013-03-12,200000,No,No,,,,,,,,,,,,,,,
960,181 03 0A 303.00,SINGLE FAMILY,BRENTWOOD,2013-03-01,183500,No,No,,,,,,,,,,,,,,,
961,181 03 0A 319.00,SINGLE FAMILY,BRENTWOOD,2013-03-08,202000,No,No,,,,,,,,,,,,,,,
962,181 10 0A 004.00,SINGLE FAMILY,BRENTWOOD,2013-03-14,302000,No,No,,,,,,,,,,,,,,,
963,181 10 0E 091.00,SINGLE FAMILY,BRENTWOOD,2013-03-21,201000,No,No,,,,,,,,,,,,,,,
964,181 14 0A 114.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-15,161500,No,No,,,,,,,,,,,,,,,
965,181 14 0A 116.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-13,173000,No,No,,,,,,,,,,,,,,,
966,181 14 0A 126.00,RESIDENTIAL CONDO,BRENTWOOD,2013-03-05,149000,No,No,,,,,,,,,,,,,,,
967,182 06 0A 054.00,SINGLE FAMILY,ANTIOCH,2013-03-15,135000,No,No,,,,,,,,,,,,,,,
968,182 12 0A 051.00,SINGLE FAMILY,ANTIOCH,2013-03-01,187000,No,No,,,,,,,,,,,,,,,
969,182 12 0A 136.00,VACANT RES LAND,ANTIOCH,2013-03-14,25000,No,No,,,,,,,,,,,,,,,
970,183 05 0A 104.00,SINGLE FAMILY,ANTIOCH,2013-03-14,208500,No,No,,,,,,,,,,,,,,,
971,186 04 0A 090.00,SINGLE FAMILY,NOLENSVILLE,2013-03-22,327000,No,No,,,,,,,,,,,,,,,
972,186 04 0A 141.00,SINGLE FAMILY,NOLENSVILLE,2013-03-16,279900,No,No,,,,,,,,,,,,,,,
973,186 04 0A 194.00,SINGLE FAMILY,NOLENSVILLE,2013-03-08,267217,No,No,,,,,,,,,,,,,,,
974,091 13 0 207.00,SINGLE FAMILY,NASHVILLE,2013-03-07,84500,No,No,NASHVILLE,TN,0.2,3330.0,32000.0,51000.0,83000.0,768.0,CRAWL,1950.0,FRAME,C   ,2.0,1.0,0.0
975,091 15 0 088.00,SINGLE FAMILY,NASHVILLE,2013-03-05,210000,No,No,NASHVILLE,TN,0.11,2526.0,120000.0,69400.0,189400.0,816.0,CRAWL,1952.0,FRAME,C   ,2.0,1.0,0.0
976,092 06 0 567.00,QUADPLEX,NASHVILLE,2013-03-15,120000,No,No,NASHVILLE,TN,0.21,1129.0,13200.0,107000.0,120200.0,2765.0,CRAWL,1970.0,BRICK,D   ,8.0,4.0,0.0
977,092 08 0 075.00,SINGLE FAMILY,NASHVILLE,2013-03-27,60000,No,No,NASHVILLE,TN,0.23,326.0,7500.0,78500.0,86000.0,1636.0,CRAWL,1930.0,BRICK,D   ,3.0,1.0,0.0
978,092 16 0D 119.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-13,190000,No,No,,,,,,,,,,,,,,,
979,092 16 0D 223.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-04,185000,No,No,,,,,,,,,,,,,,,
980,092 16 0E 095.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-06,850000,No,No,,,,,,,,,,,,,,,
981,092 16 0E 147.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-19,432000,No,No,,,,,,,,,,,,,,,
982,092 16 0E 171.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-01,330000,No,No,,,,,,,,,,,,,,,
983,093 09 0A 007.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-12,230000,No,No,,,,,,,,,,,,,,,
984,093 09 0A 079.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-22,257500,No,No,,,,,,,,,,,,,,,
985,102 12 0 016.00,DUPLEX,NASHVILLE,2013-03-14,155000,No,No,NASHVILLE,TN,1.03,4426.0,115000.0,147700.0,262700.0,1664.0,FULL BSMT,1957.0,BRICK,C   ,4.0,1.0,1.0
986,102 12 0 020.00,SINGLE FAMILY,NASHVILLE,2013-03-18,295000,No,No,NASHVILLE,TN,1.17,4426.0,115000.0,183500.0,298500.0,2675.0,PT BSMT,1953.0,BRICK,C   ,3.0,3.0,0.0
987,103 03 0 180.00,SINGLE FAMILY,NASHVILLE,2013-03-01,574000,No,No,NASHVILLE,TN,0.17,2526.0,150000.0,391200.0,573200.0,3270.0,CRAWL,2012.0,FRAME,B   ,4.0,3.0,0.0
988,103 04 0 028.00,SINGLE FAMILY,NASHVILLE,2013-03-07,593224,No,No,NASHVILLE,TN,0.2,2526.0,150000.0,416200.0,581100.0,3115.0,CRAWL,2013.0,FRAME,B   ,4.0,3.0,1.0
989,103 06 0 194.00,SINGLE FAMILY,NASHVILLE,2013-03-28,292000,No,No,NASHVILLE,TN,0.34,3332.0,65000.0,185900.0,250900.0,1444.0,CRAWL,1964.0,BRICK,B   ,3.0,2.0,0.0
990,103 06 0 195.00,SINGLE FAMILY,NASHVILLE,2013-03-08,290000,No,No,NASHVILLE,TN,0.32,3332.0,65000.0,184700.0,249700.0,1444.0,CRAWL,1948.0,BRICK,B   ,3.0,2.0,0.0
991,103 07 0A 005.00,SINGLE FAMILY,NASHVILLE,2013-03-28,299900,No,No,,,,,,,,,,,,,,,
992,103 08 0 169.00,SINGLE FAMILY,NASHVILLE,2013-03-22,535000,No,No,NASHVILLE,TN,0.27,2626.0,175000.0,292700.0,512800.0,2430.40002,PT BSMT,1915.0,FRAME,B   ,4.0,2.0,0.0
993,103 08 0B 106.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-18,228500,No,No,,,,,,,,,,,,,,,
994,103 08 0J 002.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-20,449900,No,No,,,,,,,,,,,,,,,
995,103 10 0 060.00,SINGLE FAMILY,NASHVILLE,2013-03-15,370000,No,No,NASHVILLE,TN,0.96,4427.0,120000.0,250000.0,370000.0,2492.0,CRAWL,1954.0,BRICK,B   ,4.0,3.0,0.0
996,103 12 0 223.00,DUPLEX,NASHVILLE,2013-03-28,350000,No,No,NASHVILLE,TN,0.2,2626.0,195000.0,85400.0,286300.0,1666.0,CRAWL,1950.0,BRICK/FRAME,B   ,2.0,2.0,0.0
997,103 12 0 224.00,DUPLEX,NASHVILLE,2013-03-28,475000,No,No,NASHVILLE,TN,0.22,2626.0,195000.0,84900.0,285200.0,2720.0,CRAWL,1940.0,BRICK,C   ,4.0,2.0,0.0
998,103 14 0A 050.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-13,183750,No,No,,,,,,,,,,,,,,,
999,103 15 0B 179.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-29,175000,No,No,,,,,,,,,,,,,,,
1000,103 16 0A 028.00,RESIDENTIAL CONDO,NASHVILLE,2013-03-15,195000,No,No,,,,,,,,,,,,,,,
1001,104 01 0 296.00,SINGLE FAMILY,NASHVILLE,2013-03-20,195000,No,No,NASHVILLE,TN,0.18,2526.0,150000.0,423700.0,588300.0,3186.0,CRAWL,2014.0,FRAME,B   ,4.0,3.0,1.0
